Ticker,Company Name,Industry,Sector,X-Spot-Id,X-Post-Id,Conversation Id
SOUN,"SoundHound AI, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$28748353,sp_Rba9aFpG_finmb$28748353
NATL,NCR Atleos Corporation,Software Application,Technology,sp_Rba9aFpG,finmb$1801104960,sp_Rba9aFpG_finmb$1801104960
PLUS,ePlus inc.,Software Application,Technology,sp_Rba9aFpG,finmb$31639,sp_Rba9aFpG_finmb$31639
SEMR,"Semrush Holdings, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$706105256,sp_Rba9aFpG_finmb$706105256
CXM,"Sprinklr, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$178990399,sp_Rba9aFpG_finmb$178990399
BTDR,Bitdeer Technologies Group,Software Application,Technology,sp_Rba9aFpG,finmb$1801200348,sp_Rba9aFpG_finmb$1801200348
DFIN,"Donnelley Financial Solutions, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$328967194,sp_Rba9aFpG_finmb$328967194
UPBD,"Upbound Group, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$33765,sp_Rba9aFpG_finmb$33765
PD,"PagerDuty, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$116060746,sp_Rba9aFpG_finmb$116060746
SPT,"Sprout Social, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$105773546,sp_Rba9aFpG_finmb$105773546
RUM,Rumble Inc.,Software Application,Technology,sp_Rba9aFpG,finmb$608737847,sp_Rba9aFpG_finmb$608737847
DBD,"Diebold Nixdorf, Incorporated",Software Application,Technology,sp_Rba9aFpG,finmb$266767,sp_Rba9aFpG_finmb$266767
WBTN,WEBTOON Entertainment Inc.,Software Application,Technology,sp_Rba9aFpG,finmb$556182014,sp_Rba9aFpG_finmb$556182014
ADEA,Adeia Inc.,Software Application,Technology,sp_Rba9aFpG,finmb$7685232,sp_Rba9aFpG_finmb$7685232
BMBL,Bumble Inc.,Software Application,Technology,sp_Rba9aFpG,finmb$331389951,sp_Rba9aFpG_finmb$331389951
AMPL,"Amplitude, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$247542783,sp_Rba9aFpG_finmb$247542783
KARO,Karooooo Ltd.,Software Application,Technology,sp_Rba9aFpG,finmb$706028573,sp_Rba9aFpG_finmb$706028573
VTEX,VTEX,Software Application,Technology,sp_Rba9aFpG,finmb$643468691,sp_Rba9aFpG_finmb$643468691
ACN,Accenture plc,Software Application,Technology,sp_Rba9aFpG,finmb$972190,sp_Rba9aFpG_finmb$972190
IBM,International Business Machines Corporation,Software Application,Technology,sp_Rba9aFpG,finmb$112350,sp_Rba9aFpG_finmb$112350
FIS,"Fidelity National Information Services, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$10081196,sp_Rba9aFpG_finmb$10081196
CTSH,Cognizant Technology Solutions Corporation,Software Application,Technology,sp_Rba9aFpG,finmb$386024,sp_Rba9aFpG_finmb$386024
CDW,CDW Corporation,Software Application,Technology,sp_Rba9aFpG,finmb$332700,sp_Rba9aFpG_finmb$332700
LDOS,"Leidos Holdings, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$110741,sp_Rba9aFpG_finmb$110741
EPAM,"EPAM Systems, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$4773318,sp_Rba9aFpG_finmb$4773318
CACI,CACI International Inc,Software Application,Technology,sp_Rba9aFpG,finmb$93425,sp_Rba9aFpG_finmb$93425
PSN,Parsons Corporation,Software Application,Technology,sp_Rba9aFpG,finmb$199424,sp_Rba9aFpG_finmb$199424
GLOB,Globant S.A.,Software Application,Technology,sp_Rba9aFpG,finmb$245395381,sp_Rba9aFpG_finmb$245395381
G,Genpact Limited,Software Application,Technology,sp_Rba9aFpG,finmb$34323388,sp_Rba9aFpG_finmb$34323388
KD,"Kyndryl Holdings, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$691274020,sp_Rba9aFpG_finmb$691274020
INGM,Ingram Micro Holding Corporation,Software Application,Technology,sp_Rba9aFpG,finmb$89538,sp_Rba9aFpG_finmb$89538
DXC,DXC Technology Company,Software Application,Technology,sp_Rba9aFpG,finmb$263093,sp_Rba9aFpG_finmb$263093
CNXC,Concentrix Corporation,Software Application,Technology,sp_Rba9aFpG,finmb$9068477,sp_Rba9aFpG_finmb$9068477
VYX,NCR Voyix Corporation,Software Application,Technology,sp_Rba9aFpG,finmb$169308,sp_Rba9aFpG_finmb$169308
APLD,Applied Digital Corporation,Software Application,Technology,sp_Rba9aFpG,finmb$3563673,sp_Rba9aFpG_finmb$3563673
GDYN,"Grid Dynamics Holdings, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$44459532,sp_Rba9aFpG_finmb$44459532
TASK,"TaskUs, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$250281193,sp_Rba9aFpG_finmb$250281193
INOD,Innodata Inc.,Software Application,Technology,sp_Rba9aFpG,finmb$330019,sp_Rba9aFpG_finmb$330019
XRX,Xerox Holdings Corporation,Software Application,Technology,sp_Rba9aFpG,finmb$103599,sp_Rba9aFpG_finmb$103599
PENG,"Penguin Solutions, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$429150870,sp_Rba9aFpG_finmb$429150870
CTLP,"Cantaloupe, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$400346,sp_Rba9aFpG_finmb$400346
DMRC,Digimarc Corporation,Software Application,Technology,sp_Rba9aFpG,finmb$46271970,sp_Rba9aFpG_finmb$46271970
UIS,Unisys Corporation,Software Application,Technology,sp_Rba9aFpG,finmb$310310,sp_Rba9aFpG_finmb$310310
TSSI,"TSS, Inc.",Software Application,Technology,sp_Rba9aFpG,finmb$21826802,sp_Rba9aFpG_finmb$21826802
CSPI,CSP Inc.,Software Application,Technology,sp_Rba9aFpG,finmb$257127,sp_Rba9aFpG_finmb$257127
IT,"Gartner, Inc.",Information Technology Services,Technology,sp_Rba9aFpG,finmb$130705,sp_Rba9aFpG_finmb$130705
CSCO,"Cisco Systems, Inc.",Communication Equipment,Technology,sp_Rba9aFpG,finmb$19691,sp_Rba9aFpG_finmb$19691
MSI,"Motorola Solutions, Inc.",Communication Equipment,Technology,sp_Rba9aFpG,finmb$99186,sp_Rba9aFpG_finmb$99186
HPE,Hewlett Packard Enterprise Company,Communication Equipment,Technology,sp_Rba9aFpG,finmb$273983758,sp_Rba9aFpG_finmb$273983758
UI,Ubiquiti Inc.,Communication Equipment,Technology,sp_Rba9aFpG,finmb$46084519,sp_Rba9aFpG_finmb$46084519
ZBRA,Zebra Technologies Corporation,Communication Equipment,Technology,sp_Rba9aFpG,finmb$393488,sp_Rba9aFpG_finmb$393488
JNPR,"Juniper Networks, Inc.",Communication Equipment,Technology,sp_Rba9aFpG,finmb$30439,sp_Rba9aFpG_finmb$30439
CIEN,Ciena Corporation,Communication Equipment,Technology,sp_Rba9aFpG,finmb$26486,sp_Rba9aFpG_finmb$26486
ASTS,"AST SpaceMobile, Inc.",Communication Equipment,Technology,sp_Rba9aFpG,finmb$557143394,sp_Rba9aFpG_finmb$557143394
LITE,Lumentum Holdings Inc.,Communication Equipment,Technology,sp_Rba9aFpG,finmb$272054403,sp_Rba9aFpG_finmb$272054403
PI,"Impinj, Inc.",Communication Equipment,Technology,sp_Rba9aFpG,finmb$427445,sp_Rba9aFpG_finmb$427445
VIAV,Viavi Solutions Inc.,Communication Equipment,Technology,sp_Rba9aFpG,finmb$96079,sp_Rba9aFpG_finmb$96079
EXTR,"Extreme Networks, Inc.",Communication Equipment,Technology,sp_Rba9aFpG,finmb$28374,sp_Rba9aFpG_finmb$28374
INFN,Infinera Corporation,Communication Equipment,Technology,sp_Rba9aFpG,finmb$2527714,sp_Rba9aFpG_finmb$2527714
HLIT,Harmonic Inc.,Communication Equipment,Technology,sp_Rba9aFpG,finmb$29282,sp_Rba9aFpG_finmb$29282
AAOI,"Applied Optoelectronics, Inc.",Communication Equipment,Technology,sp_Rba9aFpG,finmb$1043391,sp_Rba9aFpG_finmb$1043391
DGII,Digi International Inc.,Communication Equipment,Technology,sp_Rba9aFpG,finmb$266694,sp_Rba9aFpG_finmb$266694
VSAT,"Viasat, Inc.",Communication Equipment,Technology,sp_Rba9aFpG,finmb$359638,sp_Rba9aFpG_finmb$359638
NTGR,"NETGEAR, Inc.",Communication Equipment,Technology,sp_Rba9aFpG,finmb$166754,sp_Rba9aFpG_finmb$166754
CLFD,"Clearfield, Inc.",Communication Equipment,Technology,sp_Rba9aFpG,finmb$247156,sp_Rba9aFpG_finmb$247156
GILT,Gilat Satellite Networks Ltd.,Communication Equipment,Technology,sp_Rba9aFpG,finmb$328513,sp_Rba9aFpG_finmb$328513
AVNW,"Aviat Networks, Inc.",Communication Equipment,Technology,sp_Rba9aFpG,finmb$30028982,sp_Rba9aFpG_finmb$30028982
INSG,Inseego Corp.,Communication Equipment,Technology,sp_Rba9aFpG,finmb$32261,sp_Rba9aFpG_finmb$32261
FEIM,"Frequency Electronics, Inc.",Communication Equipment,Technology,sp_Rba9aFpG,finmb$273673,sp_Rba9aFpG_finmb$273673
BKTI,BK Technologies Corporation,Communication Equipment,Technology,sp_Rba9aFpG,finmb$247465,sp_Rba9aFpG_finmb$247465
AIRG,"Airgain, Inc.",Communication Equipment,Technology,sp_Rba9aFpG,finmb$10460385,sp_Rba9aFpG_finmb$10460385
KVHI,"KVH Industries, Inc.",Communication Equipment,Technology,sp_Rba9aFpG,finmb$240720,sp_Rba9aFpG_finmb$240720
SILC,Silicom Ltd.,Communication Equipment,Technology,sp_Rba9aFpG,finmb$240720,sp_Rba9aFpG_finmb$240720
AMAT,"Applied Materials, Inc.",Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$251230,sp_Rba9aFpG_finmb$251230
LRCX,Lam Research Corporation,Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$30655,sp_Rba9aFpG_finmb$30655
KLAC,KLA Corporation,Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$282225,sp_Rba9aFpG_finmb$282225
TER,"Teradyne, Inc.",Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$94728,sp_Rba9aFpG_finmb$94728
ONTO,Onto Innovation Inc.,Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$33946,sp_Rba9aFpG_finmb$33946
AMKR,"Amkor Technology, Inc.",Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$124219,sp_Rba9aFpG_finmb$124219
NVMI,Nova Ltd.,Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$124752,sp_Rba9aFpG_finmb$124752
CAMT,Camtek Ltd.,Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$527153,sp_Rba9aFpG_finmb$527153
IPGP,IPG Photonics Corporation,Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$427949,sp_Rba9aFpG_finmb$427949
FORM,"FormFactor, Inc.",Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$124752,sp_Rba9aFpG_finmb$124752
KLIC,"Kulicke and Soffa Industries, Inc.",Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$283588,sp_Rba9aFpG_finmb$283588
ACLS,"Axcelis Technologies, Inc.",Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$416350,sp_Rba9aFpG_finmb$416350
AMBA,"Ambarella, Inc.",Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$22816801,sp_Rba9aFpG_finmb$22816801
UCTT,"Ultra Clean Holdings, Inc.",Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$3720301,sp_Rba9aFpG_finmb$3720301
VECO,Veeco Instruments Inc.,Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$22816801,sp_Rba9aFpG_finmb$22816801
PLAB,"Photronics, Inc.",Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$296511,sp_Rba9aFpG_finmb$296511
COHU,"Cohu, Inc.",Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$262125,sp_Rba9aFpG_finmb$262125
ACMR,"ACM Research, Inc.",Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$380776488,sp_Rba9aFpG_finmb$380776488
ICHR,"Ichor Holdings, Ltd.",Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$262125,sp_Rba9aFpG_finmb$262125
AEHR,"Aehr Test Systems, Inc.",Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$24413,sp_Rba9aFpG_finmb$24413
ATOM,Atomera Incorporated,Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$39088201,sp_Rba9aFpG_finmb$39088201
INTT,inTEST Corporation,Semiconductor Equipment & Materials,Technology,sp_Rba9aFpG,finmb$371255,sp_Rba9aFpG_finmb$371255
ANET,"Arista Networks, Inc.",Computer Hardware,Technology,sp_Rba9aFpG,finmb$33348547,sp_Rba9aFpG_finmb$33348547
DELL,Dell Technologies Inc.,Computer Hardware,Technology,sp_Rba9aFpG,finmb$266017,sp_Rba9aFpG_finmb$266017
HPQ,HP Inc.,Computer Hardware,Technology,sp_Rba9aFpG,finmb$108856,sp_Rba9aFpG_finmb$108856
NTAP,"NetApp, Inc.",Computer Hardware,Technology,sp_Rba9aFpG,finmb$32052,sp_Rba9aFpG_finmb$32052
WDC,Western Digital Corporation,Computer Hardware,Technology,sp_Rba9aFpG,finmb$314057,sp_Rba9aFpG_finmb$314057
STX,Seagate Technology Holdings plc,Computer Hardware,Technology,sp_Rba9aFpG,finmb$3738520,sp_Rba9aFpG_finmb$3738520
SMCI,"Super Micro Computer, Inc.",Computer Hardware,Technology,sp_Rba9aFpG,finmb$6479558,sp_Rba9aFpG_finmb$6479558
CRCT,"Cricut, Inc.",Computer Hardware,Technology,sp_Rba9aFpG,finmb$4319784,sp_Rba9aFpG_finmb$4319784
CRSR,"Corsair Gaming, Inc.",Computer Hardware,Technology,sp_Rba9aFpG,finmb$531207172,sp_Rba9aFpG_finmb$531207172
SSYS,Stratasys Ltd.,Computer Hardware,Technology,sp_Rba9aFpG,finmb$34839,sp_Rba9aFpG_finmb$34839
KTCC,Key Tronic Corporation,Computer Hardware,Technology,sp_Rba9aFpG,finmb$282911,sp_Rba9aFpG_finmb$282911
EBON,Ebang International Holdings Inc.,Computer Hardware,Technology,sp_Rba9aFpG,finmb$309176246,sp_Rba9aFpG_finmb$309176246
CCUR,"CCUR Holdings, Inc.",Computer Hardware,Technology,sp_Rba9aFpG,finmb$263141,sp_Rba9aFpG_finmb$263141
APH,Amphenol Corporation,Electronic Components,Technology,sp_Rba9aFpG,finmb$24827,sp_Rba9aFpG_finmb$24827
TEL,TE Connectivity plc,Electronic Components,Technology,sp_Rba9aFpG,finmb$8106523,sp_Rba9aFpG_finmb$8106523
GLW,Corning Incorporated,Electronic Components,Technology,sp_Rba9aFpG,finmb$173840,sp_Rba9aFpG_finmb$173840
JBL,Jabil Inc.,Electronic Components,Technology,sp_Rba9aFpG,finmb$96078,sp_Rba9aFpG_finmb$96078
FLEX,Flex Ltd.,Electronic Components,Technology,sp_Rba9aFpG,finmb$26510,sp_Rba9aFpG_finmb$26510
FN,Fabrinet,Electronic Components,Technology,sp_Rba9aFpG,finmb$3352516,sp_Rba9aFpG_finmb$3352516
OLED,Universal Display Corporation,Electronic Components,Technology,sp_Rba9aFpG,finmb$391070,sp_Rba9aFpG_finmb$391070
PLXS,Plexus Corp.,Electronic Components,Technology,sp_Rba9aFpG,finmb$102348,sp_Rba9aFpG_finmb$102348
OSIS,"OSI Systems, Inc.",Electronic Components,Technology,sp_Rba9aFpG,finmb$366230,sp_Rba9aFpG_finmb$366230
TTMI,"TTM Technologies, Inc.",Electronic Components,Technology,sp_Rba9aFpG,finmb$93196,sp_Rba9aFpG_finmb$93196
VICR,Vicor Corporation,Electronic Components,Technology,sp_Rba9aFpG,finmb$311959,sp_Rba9aFpG_finmb$311959
ROG,Rogers Corporation,Electronic Components,Technology,sp_Rba9aFpG,finmb$188099,sp_Rba9aFpG_finmb$188099
BHE,"Benchmark Electronics, Inc.",Electronic Components,Technology,sp_Rba9aFpG,finmb$255180,sp_Rba9aFpG_finmb$255180
KN,Knowles Corporation,Electronic Components,Technology,sp_Rba9aFpG,finmb$247593650,sp_Rba9aFpG_finmb$247593650
BELFB,Bel Fuse Inc.,Electronic Components,Technology,sp_Rba9aFpG,finmb$254235,sp_Rba9aFpG_finmb$254235
DAKT,"Daktronics, Inc.",Electronic Components,Technology,sp_Rba9aFpG,finmb$330862,sp_Rba9aFpG_finmb$330862
LYTS,LSI Industries Inc.,Electronic Components,Technology,sp_Rba9aFpG,finmb$283721,sp_Rba9aFpG_finmb$283721
OUST,"Ouster, Inc.",Electronic Components,Technology,sp_Rba9aFpG,finmb$543805915,sp_Rba9aFpG_finmb$543805915
ALNT,Allient Inc.,Electronic Components,Technology,sp_Rba9aFpG,finmb$177779,sp_Rba9aFpG_finmb$177779
MEI,"Methode Electronics, Inc.",Electronic Components,Technology,sp_Rba9aFpG,finmb$287585,sp_Rba9aFpG_finmb$287585
RELL,"Richardson Electronics, Ltd.",Electronic Components,Technology,sp_Rba9aFpG,finmb$300246,sp_Rba9aFpG_finmb$300246
MPTI,"M-tron Industries, Inc.",Electronic Components,Technology,sp_Rba9aFpG,finmb$3270316,sp_Rba9aFpG_finmb$3270316
NEON,Neonode Inc.,Electronic Components,Technology,sp_Rba9aFpG,finmb$32872503,sp_Rba9aFpG_finmb$32872503
ELTK,Eltek Ltd.,Electronic Components,Technology,sp_Rba9aFpG,finmb$527204,sp_Rba9aFpG_finmb$527204
GRMN,Garmin Ltd.,Scientific & Technical Instruments,Technology,sp_Rba9aFpG,finmb$598655,sp_Rba9aFpG_finmb$598655
FTV,Fortive Corporation,Scientific & Technical Instruments,Technology,sp_Rba9aFpG,finmb$318505463,sp_Rba9aFpG_finmb$318505463
KEYS,"Keysight Technologies, Inc.",Scientific & Technical Instruments,Technology,sp_Rba9aFpG,finmb$247017859,sp_Rba9aFpG_finmb$247017859
TDY,Teledyne Technologies Incorporated,Scientific & Technical Instruments,Technology,sp_Rba9aFpG,finmb$406526,sp_Rba9aFpG_finmb$406526
TRMB,Trimble Inc.,Scientific & Technical Instruments,Technology,sp_Rba9aFpG,finmb$126411,sp_Rba9aFpG_finmb$126411
COHR,Coherent Corp.,Scientific & Technical Instruments,Technology,sp_Rba9aFpG,finmb$309779,sp_Rba9aFpG_finmb$309779
MKSI,"MKS Instruments, Inc.",Scientific & Technical Instruments,Technology,sp_Rba9aFpG,finmb$398351,sp_Rba9aFpG_finmb$398351
CGNX,Cognex Corporation,Scientific & Technical Instruments,Technology,sp_Rba9aFpG,finmb$26658,sp_Rba9aFpG_finmb$26658
BMI,"Badger Meter, Inc.",Scientific & Technical Instruments,Technology,sp_Rba9aFpG,finmb$253478,sp_Rba9aFpG_finmb$253478
ITRI,"Itron, Inc.",Scientific & Technical Instruments,Technology,sp_Rba9aFpG,finmb$30323,sp_Rba9aFpG_finmb$30323
ITRN,Ituran Location and Control Ltd.,Scientific & Technical Instruments,Technology,sp_Rba9aFpG,finmb$23076179,sp_Rba9aFpG_finmb$23076179
BKSY,BlackSky Technology Inc.,Scientific & Technical Instruments,Technology,sp_Rba9aFpG,finmb$336308405,sp_Rba9aFpG_finmb$336308405
AATC,Autoscope Technologies Corporation,Scientific & Technical Instruments,Technology,sp_Rba9aFpG,finmb$351694,sp_Rba9aFpG_finmb$351694
ACFN,"Acorn Energy, Inc.",Scientific & Technical Instruments,Technology,sp_Rba9aFpG,finmb$321882,sp_Rba9aFpG_finmb$321882
ASTC,Astrotech Corporation,Scientific & Technical Instruments,Technology,sp_Rba9aFpG,finmb$34592,sp_Rba9aFpG_finmb$34592
FSLR,"First Solar, Inc.",Solar,Technology,sp_Rba9aFpG,finmb$4593731,sp_Rba9aFpG_finmb$4593731
ENPH,"Enphase Energy, Inc.",Solar,Technology,sp_Rba9aFpG,finmb$40485464,sp_Rba9aFpG_finmb$40485464
NXT,Nextracker Inc.,Solar,Technology,sp_Rba9aFpG,finmb$257530966,sp_Rba9aFpG_finmb$257530966
RUN,Sunrun Inc.,Solar,Technology,sp_Rba9aFpG,finmb$44576381,sp_Rba9aFpG_finmb$44576381
ARRY,"Array Technologies, Inc.",Solar,Technology,sp_Rba9aFpG,finmb$51751457,sp_Rba9aFpG_finmb$51751457
CSIQ,Canadian Solar Inc.,Solar,Technology,sp_Rba9aFpG,finmb$29762552,sp_Rba9aFpG_finmb$29762552
SEDG,"SolarEdge Technologies, Inc.",Solar,Technology,sp_Rba9aFpG,finmb$39461021,sp_Rba9aFpG_finmb$39461021
MAXN,"Maxeon Solar Technologies, Ltd.",Solar,Technology,sp_Rba9aFpG,finmb$643763937,sp_Rba9aFpG_finmb$643763937
SNX,TD SYNNEX Corporation,Electronics & Computer Distribution,Technology,sp_Rba9aFpG,finmb$419781,sp_Rba9aFpG_finmb$419781
AVT,"Avnet, Inc.",Electronics & Computer Distribution,Technology,sp_Rba9aFpG,finmb$253018,sp_Rba9aFpG_finmb$253018
CLMB,"Climb Global Solutions, Inc.",Electronics & Computer Distribution,Technology,sp_Rba9aFpG,finmb$140282,sp_Rba9aFpG_finmb$140282
